1556466942398,82,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-3,,true,138,82
1556466942398,82,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-2,,true,138,82
1556466942541,2,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-7,,true,138,2
1556466942641,1,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-8,,true,138,1
1556466942742,3,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-9,,true,138,3
1556466942842,2,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-10,,true,138,2
1556466942941,2,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-11,,true,138,2
1556466943042,2,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-12,,true,138,2
1556466943141,2,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-13,,true,138,2
1556466943242,1,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-14,,true,138,1
1556466943341,1,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-15,,true,138,1
1556466943443,1,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-16,,true,138,1
1556466943542,2,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-17,,true,138,2
1556466943644,2,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-18,,true,138,2
1556466943743,2,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-19,,true,138,2
1556466943844,2,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-20,,true,138,2
1556466943944,1,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-21,,true,138,1
1556466944044,2,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-22,,true,138,2
1556466944144,2,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-23,,true,138,2
1556466944245,2,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-24,,true,138,2
1556466944345,1,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-25,,true,138,1
1556466944445,1,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-26,,true,138,1
1556466944546,1,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-27,,true,138,1
1556466944645,2,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-28,,true,138,2
1556466944746,1,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-29,,true,138,1
1556466944846,2,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-30,,true,138,2
1556466944945,2,Open http://localhost:8080/spring-boot-jmeter/,302,,Sample Thread Group 1-31,,true,138,2
